,Type,Word,Count
36475,NOUN,maladies,2
36476,NOUN,maladjustment,6
36477,NOUN,maladjustments,2
36478,NOUN,malady,1
36479,NOUN,malaise,9
36480,NOUN,malapropism,1
36481,NOUN,malaria,3
36482,NOUN,male,24
36483,NOUN,malediction,1
36484,NOUN,maleness,3
36485,NOUN,males,19
36486,NOUN,malevolence,2
36487,NOUN,malevolencies,1
36488,NOUN,malfeasant,1
36489,NOUN,malformations,1
36490,NOUN,malfunctioning,1
36491,NOUN,malice,2
36492,NOUN,malignancies,1
36493,NOUN,malignancy,1
36494,NOUN,malingering,2
36495,NOUN,mall,1
36496,NOUN,malnutrition,4
36497,NOUN,malocclusion,4
36498,NOUN,malt,1
36499,NOUN,mama,1
36500,NOUN,mammal,1
36501,NOUN,mammals,3
36502,NOUN,mammas,1
36503,NOUN,man,1148
36504,NOUN,man's,115
36505,NOUN,man-hours,1
36506,NOUN,mana,2
36507,NOUN,management,88
36508,NOUN,management's,2
36509,NOUN,managements,2
36510,NOUN,manager,80
36511,NOUN,manager's,2
36512,NOUN,managers,24
36513,NOUN,mandamus,1
36514,NOUN,mandate,6
36515,NOUN,mandrel,1
36516,NOUN,manes,2
36517,NOUN,maneuver,3
36518,NOUN,maneuverability,1
36519,NOUN,maneuvering,1
36520,NOUN,maneuvers,7
36521,NOUN,manganese,1
36522,NOUN,manhood,6
36523,NOUN,manhours,3
36524,NOUN,mania,5
36525,NOUN,maniac,4
36526,NOUN,maniacs,1
36527,NOUN,manifestation,6
36528,NOUN,manifestations,9
36529,NOUN,manifold,11
36530,NOUN,manikin,1
36531,NOUN,manikins,1
36532,NOUN,manila,1
36533,NOUN,manipulation,7
36534,NOUN,manipulations,2
36535,NOUN,manipulators,1
36536,NOUN,mankind,38
36537,NOUN,mankind's,4
36538,NOUN,manliness,1
36539,NOUN,mannequin,1
36540,NOUN,manner,124
36541,NOUN,mannerism,2
36542,NOUN,mannerisms,1
36543,NOUN,manners,14
36544,NOUN,manometer,6
36545,NOUN,manor,3
36546,NOUN,manors,1
36547,NOUN,manpower,13
36548,NOUN,manse,1
36549,NOUN,manservant,3
36550,NOUN,mansion,7
36551,NOUN,mansions,4
36552,NOUN,manslaughter,4
36553,NOUN,mantel,3
36554,NOUN,mantle,2
36555,NOUN,mantlepiece,1
36556,NOUN,mantrap,1
36557,NOUN,manual,1
36558,NOUN,manuals,4
36559,NOUN,manufacture,16
36560,NOUN,manufacturer,23
36561,NOUN,manufacturer's,4
36562,NOUN,manufacturers,40
36563,NOUN,manufacturers',2
36564,NOUN,manufacturing,2
36565,NOUN,manumission,1
36566,NOUN,manure,6
36567,NOUN,manuscript,6
36568,NOUN,manuscripts,4
36569,NOUN,many-times,1
36570,NOUN,manzanita,1
36571,NOUN,map,11
36572,NOUN,maple,4
36573,NOUN,maples,3
36574,NOUN,mapping,3
36575,NOUN,maps,13
36576,NOUN,marathon,1
36577,NOUN,marauders,1
36578,NOUN,marble,18
36579,NOUN,marbles,3
36580,NOUN,march,14
36581,NOUN,marches,1
36582,NOUN,marchin',1
36583,NOUN,mare,12
36584,NOUN,mare's,1
36585,NOUN,mares,1
36586,NOUN,margin,10
36587,NOUN,marginality,2
36588,NOUN,margins,6
36589,NOUN,marijuana,10
36590,NOUN,marimba,1
36591,NOUN,marina,3
36592,NOUN,marinade,1
36593,NOUN,marinas,6
36594,NOUN,marine,35
36595,NOUN,marine's,4
36596,NOUN,mariner,1
36597,NOUN,marines,10
36598,NOUN,marionettes,1
36599,NOUN,mark,36
36600,NOUN,mark-up,1
36601,NOUN,marker,5
36602,NOUN,markers,1
36603,NOUN,market,143
36604,NOUN,market-place,1
36605,NOUN,marketability,1
36606,NOUN,marketing,6
36607,NOUN,marketings,3
36608,NOUN,marketplace,3
36609,NOUN,markets,29
36610,NOUN,marking,1
36611,NOUN,markings,2
36612,NOUN,marks,14
36613,NOUN,marksman,7
36614,NOUN,marksman's,1
36615,NOUN,marksmanship,3
36616,NOUN,marmalade,1
36617,NOUN,marquees,1
36618,NOUN,marriage,92
36619,NOUN,marriages,27
36620,NOUN,marrow,5
36621,NOUN,marrowbones,1
36622,NOUN,marshal,3
36623,NOUN,marshal's,2
36624,NOUN,marshes,4
36625,NOUN,marshlands,1
36626,NOUN,marshmallows,1
36627,NOUN,martingale,1
36628,NOUN,martini,2
36629,NOUN,martinis,2
36630,NOUN,marts,1
36631,NOUN,martyr,8
36632,NOUN,martyrdom,1
36633,NOUN,marvel,3
36634,NOUN,marvels,1
36635,NOUN,mascara,1
36636,NOUN,masculinity,1
36637,NOUN,mash,1
36638,NOUN,mask,8
36639,NOUN,maskers',1
36640,NOUN,masking,1
36641,NOUN,masks,3
36642,NOUN,masonry,4
36643,NOUN,masquerade,1
36644,NOUN,masquers',1
36645,NOUN,mass,81
36646,NOUN,mass-distribution,1
36647,NOUN,mass-production,1
36648,NOUN,massage,1
36649,NOUN,masses,21
36650,NOUN,masseur,3
36651,NOUN,massifs,1
36652,NOUN,massuh,1
36653,NOUN,mast,6
36654,NOUN,master,49
36655,NOUN,master's,6
36656,NOUN,master-race,1
36657,NOUN,masterpiece,10
36658,NOUN,masterpieces,1
36659,NOUN,masters,12
36660,NOUN,mastery,10
36661,NOUN,mastic,1
36662,NOUN,mastiff,1
36663,NOUN,mastodons,1
36664,NOUN,mastoideus,1
36665,NOUN,masts,2
36666,NOUN,mat,5
36667,NOUN,match,15
36668,NOUN,match-width,1
36669,NOUN,matches,9
36670,NOUN,matching-fund,1
36671,NOUN,matchmaker,2
36672,NOUN,matchmaking,1
36673,NOUN,mate,17
36674,NOUN,material,170
36675,NOUN,material's,1
36676,NOUN,materialism,6
36677,NOUN,materials,94
36678,NOUN,materials',1
36679,NOUN,materiel,2
36680,NOUN,mates,10
36681,NOUN,math,3
36682,NOUN,mathematician,2
36683,NOUN,mathematics,18
36684,NOUN,matriarch,1
36685,NOUN,matrimony,3
36686,NOUN,matrix,1
36687,NOUN,matron,3
36688,NOUN,mats,2
36689,NOUN,matt,2
36690,NOUN,matter,281
36691,NOUN,matter-of-factness,1
36692,NOUN,matters,59
36693,NOUN,matting,2
36694,NOUN,mattresses,1
36695,NOUN,maturation,3
36696,NOUN,maturities,1
36697,NOUN,maturity,36
36698,NOUN,mauler,1
36699,NOUN,mausoleum,2
36700,NOUN,maverick,2
36701,NOUN,mavericks,1
36702,NOUN,maw,2
36703,NOUN,maxim,1
36704,NOUN,maximization,7
36705,NOUN,maximum,12
36706,NOUN,maximums,2
36707,NOUN,may,1
36708,NOUN,mayhem,1
36709,NOUN,mayonnaise,2
36710,NOUN,mayor,8
36711,NOUN,mayor's,5
36712,NOUN,mayorship,1
36713,NOUN,maze,6
36714,NOUN,mazurka,2
36715,NOUN,mc.,1
36716,NOUN,meadow,12
36717,NOUN,meadows,5
36718,NOUN,meal,30
36719,NOUN,mealie-meal,1
36720,NOUN,meals,26
36721,NOUN,mealtime,2
36722,NOUN,mealynose,1
36723,NOUN,mean,12
36724,NOUN,mean-square,1
36725,NOUN,meanes,2
36726,NOUN,meanin',1
36727,NOUN,meaning,113
36728,NOUN,meaningfulness,2
36729,NOUN,meanings,21
36730,NOUN,meanness,3
36731,NOUN,means,188
36732,NOUN,meantime,9
36733,NOUN,measles,2
36734,NOUN,measure,60
36735,NOUN,measurement,32
36736,NOUN,measurements,48
36737,NOUN,measures,45
36738,NOUN,meat,45
36739,NOUN,meat-wagon,1
36740,NOUN,meats,11
36741,NOUN,mechanic,5
36742,NOUN,mechanic's,1
36743,NOUN,mechanics,19
36744,NOUN,mechanism,28
36745,NOUN,mechanisms,18
36746,NOUN,mechanist,1
36747,NOUN,mechanization,4
36748,NOUN,medal,3
36749,NOUN,medallions,1
36750,NOUN,medals,4
36751,NOUN,meddling,1
36752,NOUN,media,13
36753,NOUN,mediaevalist,1
36754,NOUN,median,1
36755,NOUN,medication,2
36756,NOUN,medicine,25
36757,NOUN,medicines,5
36758,NOUN,medico's,1
36759,NOUN,medics,1
36760,NOUN,mediocrities,1
36761,NOUN,mediocrity,1
36762,NOUN,meditation,2
36763,NOUN,meditations,2
36764,NOUN,medium,36
36765,NOUN,medium's,2
36766,NOUN,mediums,4
36767,NOUN,mediumship,1
36768,NOUN,medley,1
36769,NOUN,meet,7
36770,NOUN,meeting,122
36771,NOUN,meetings,28
36772,NOUN,meets,2
36773,NOUN,megalomania,1
36774,NOUN,megalopolises,1
36775,NOUN,megaton,2
36776,NOUN,megatons,10
36777,NOUN,megawatt,2
36778,NOUN,melancholy,5
36779,NOUN,melanderi,1
36780,NOUN,melange,1
36781,NOUN,melee,3
36782,NOUN,melioration,1
36783,NOUN,melodies,10
36784,NOUN,melodrama,3
36785,NOUN,melody,20
36786,NOUN,melon,1
36787,NOUN,melting,2
36788,NOUN,member,133
36789,NOUN,members,312
36790,NOUN,members',2
36791,NOUN,membership,66
36792,NOUN,memberships,2
36793,NOUN,membrane,6
36794,NOUN,memento,1
36795,NOUN,mementos,1
36796,NOUN,memo,1
36797,NOUN,memoir,1
36798,NOUN,memoirs,3
36799,NOUN,memorabilia,2
36800,NOUN,memoranda,1
36801,NOUN,memorandum,3
36802,NOUN,memorial,2
36803,NOUN,memorials,2
36804,NOUN,memories,15
36805,NOUN,memorization,1
36806,NOUN,memorizing,1
36807,NOUN,memory,75
36808,NOUN,memory-images,2
36809,NOUN,memory-picture,1
36810,NOUN,memory-pictures,1
36811,NOUN,memos,1
36812,NOUN,men,736
36813,NOUN,men's,18
36814,NOUN,men-folk,1
36815,NOUN,men-of-war,1
36816,NOUN,menace,9
36817,NOUN,menarche,3
36818,NOUN,menarches,1
36819,NOUN,menstruation,1
36820,NOUN,mentalities,1
36821,NOUN,mentality,3
36822,NOUN,mention,17
36823,NOUN,mentioning,1
36824,NOUN,mentions,1
36825,NOUN,mentor,1
36826,NOUN,menu,5
36827,NOUN,menus,2
36828,NOUN,mercenaries,12
36829,NOUN,mercer,1
36830,NOUN,merchandise,6
36831,NOUN,merchant,11
36832,NOUN,merchants,17
36833,NOUN,mercury,7
36834,NOUN,mercy,19
36835,NOUN,merger,20
36836,NOUN,mergers,5
36837,NOUN,merging,1
36838,NOUN,merit,25
36839,NOUN,merits,11
36840,NOUN,mermaid,1
36841,NOUN,merriment,3
36842,NOUN,merry-go-round,1
36843,NOUN,mesh,2
36844,NOUN,mess,20
36845,NOUN,message,63
36846,NOUN,messages,16
36847,NOUN,messenger,8
36848,NOUN,messengers,1
36849,NOUN,messes,1
36850,NOUN,messhall,1
36851,NOUN,metabolism,2
36852,NOUN,metabolite,5
36853,NOUN,metabolites,1
36854,NOUN,metal,58
36855,NOUN,metal-hydrido,1
36856,NOUN,metals,6
36857,NOUN,metalsmiths,1
36858,NOUN,metalworking,2
36859,NOUN,metamorphosis,2
36860,NOUN,metaphor,5
36861,NOUN,metaphors,3
36862,NOUN,metaphosphate,1
36863,NOUN,metaphysic,3
36864,NOUN,metaphysicals,1
36865,NOUN,metaphysics,11
36866,NOUN,meteor,3
36867,NOUN,meteorite,6
36868,NOUN,meteorites,8
36869,NOUN,meteors,4
36870,NOUN,meter,6
36871,NOUN,meters,11
36872,NOUN,methacrylate,1
36873,NOUN,method,137
36874,NOUN,methodology,1
36875,NOUN,methods,138
36876,NOUN,methyl,1
36877,NOUN,metrazol,1
36878,NOUN,metre,1
36879,NOUN,metronome,1
36880,NOUN,metropolis,8
36881,NOUN,metropolitanization,1
36882,NOUN,mettle,2
36883,NOUN,mezzo,1
36884,NOUN,mg,8
36885,NOUN,mg.,11
36886,NOUN,mg/l,10
36887,NOUN,mg/l/hr,2
36888,NOUN,mg/lBOD,1
36889,NOUN,mica,1
36890,NOUN,mice,10
36891,NOUN,micelle,6
36892,NOUN,micelles,4
36893,NOUN,micro-microcurie,1
36894,NOUN,microanalysis,1
36895,NOUN,microchemistry,1
36896,NOUN,microcosm,3
36897,NOUN,microcytochemistry,1
36898,NOUN,microfilm,2
36899,NOUN,microfossils,1
36900,NOUN,micrometeorite,8
36901,NOUN,micrometeorites,5
36902,NOUN,micrometer,2
36903,NOUN,micrometers,1
36904,NOUN,microns,5
36905,NOUN,microorganism,1
36906,NOUN,microorganisms,11
36907,NOUN,microphone,4
36908,NOUN,microphones,4
36909,NOUN,microphoning,1
36910,NOUN,microscope,8
36911,NOUN,microscopes,1
36912,NOUN,microscopy,4
36913,NOUN,microseconds,4
36914,NOUN,microwave,2
36915,NOUN,microwaves,1
36916,NOUN,mid-1890's,1
36917,NOUN,mid-1950's,1
36918,NOUN,mid-1960's,1
36919,NOUN,mid-April,1
36920,NOUN,mid-July,1
36921,NOUN,mid-June,3
36922,NOUN,mid-October,2
36923,NOUN,mid-September,3
36924,NOUN,mid-air,1
36925,NOUN,mid-century,1
36926,NOUN,mid-continent,1
36927,NOUN,mid-fifties,2
36928,NOUN,mid-flight,1
36929,NOUN,mid-range,1
36930,NOUN,mid-section,1
36931,NOUN,mid-shimmy,1
36932,NOUN,mid-thirties,3
36933,NOUN,mid-twentieth-century,1
36934,NOUN,mid-watch,1
36935,NOUN,mid-week,1
36936,NOUN,midair,2
36937,NOUN,midday,5
36938,NOUN,middle,46
36939,NOUN,middle-Gaelic,1
36940,NOUN,middle-age,2
36941,NOUN,middle-class,22
36942,NOUN,middle-range,1
36943,NOUN,middle-school,1
36944,NOUN,middles,1
36945,NOUN,midmorning,1
36946,NOUN,midnight,23
36947,NOUN,midpoint,1
36948,NOUN,midshipmen,2
36949,NOUN,midst,19
36950,NOUN,midstream,1
36951,NOUN,midsts,1
36952,NOUN,midsummer,3
36953,NOUN,midway,1
36954,NOUN,midweek,2
36955,NOUN,midwife,1
36956,NOUN,mien,1
36957,NOUN,might,12
36958,NOUN,migrants,2
36959,NOUN,migration,5
36960,NOUN,mil.,1
36961,NOUN,mild-winter,1
36962,NOUN,mildew,1
36963,NOUN,mile,42
36964,NOUN,mileage,13
36965,NOUN,miles,169
36966,NOUN,milestone,4
36967,NOUN,milestones,1
36968,NOUN,miliaris,1
36969,NOUN,milieu,4
36970,NOUN,militant,1
36971,NOUN,militarism,3
36972,NOUN,militarist,2
36973,NOUN,militarist's,1
36974,NOUN,military,13
36975,NOUN,militia,10
36976,NOUN,milk,44
36977,NOUN,mill,9
36978,NOUN,mill-pond,1
36979,NOUN,mill-wheel,1
36980,NOUN,millenarianism,1
36981,NOUN,millenium,1
36982,NOUN,millennia,3
36983,NOUN,millennium,3
36984,NOUN,milliamperes/cell,1
36985,NOUN,millidegree,3
36986,NOUN,millidegrees,3
36987,NOUN,milligram,5
36988,NOUN,milligrams,21
36989,NOUN,milliliter,2
36990,NOUN,millimeter,3
36991,NOUN,millinery,1
36992,NOUN,milling,2
36993,NOUN,millionaire,2
36994,NOUN,millionaires,1
36995,NOUN,millions,49
36996,NOUN,millivoltmeter,1
36997,NOUN,mills,11
36998,NOUN,milquetoast,1
36999,NOUN,mimesis,9
37000,NOUN,min,5
37001,NOUN,min.,1
37002,NOUN,minaces,1
37003,NOUN,minarets,4
37004,NOUN,mind,287
37005,NOUN,mind's,6
37006,NOUN,minds,56
37007,NOUN,mine,18
37008,NOUN,mine-safety,1
37009,NOUN,miner,1
37010,NOUN,mineral,11
37011,NOUN,mineralogy,1
37012,NOUN,minerals,11
37013,NOUN,miners,4
37014,NOUN,mines,21
37015,NOUN,miniature,5
37016,NOUN,miniatures,1
37017,NOUN,minimum,30
37018,NOUN,mining,1
37019,NOUN,minister,46
37020,NOUN,minister's,1
37021,NOUN,ministers,8
37022,NOUN,ministrations,2
37023,NOUN,ministries,3
37024,NOUN,ministry,7
37025,NOUN,mink,5
37026,NOUN,minor,5
37027,NOUN,minorities,5
37028,NOUN,minority,20
37029,NOUN,minors,4
37030,NOUN,minstrel,2
37031,NOUN,minstrels,1
37032,NOUN,mint,7
37033,NOUN,minter,1
37034,NOUN,minuet,2
37035,NOUN,minus,1
37036,NOUN,minute,43
37037,NOUN,minute's,1
37038,NOUN,minutes,193
37039,NOUN,minutiae,1
37040,NOUN,miracle,15
37041,NOUN,miracles,8
37042,NOUN,mirror,26
37043,NOUN,mirrors,1
37044,NOUN,mirth,2
37045,NOUN,misalignment,2
37046,NOUN,misanthrope,1
37047,NOUN,misbehavior,3
37048,NOUN,miscalculation,2
37049,NOUN,miscalculations,1
37050,NOUN,miscegenation,1
37051,NOUN,miscellanies,1
37052,NOUN,miscellany,1
37053,NOUN,mischief,5
37054,NOUN,misconception,4
37055,NOUN,misconceptions,2
37056,NOUN,misconstruction,1
37057,NOUN,misconstructions,1
37058,NOUN,miscount,1
37059,NOUN,miscreant,1
37060,NOUN,miscreants,1
37061,NOUN,misdeeds,5
37062,NOUN,misdemeanants,1
37063,NOUN,misdemeanor,2
37064,NOUN,misdirectors,1
37065,NOUN,miseries,2
37066,NOUN,misery,15
37067,NOUN,misfortune,10
37068,NOUN,misfortunes,1
37069,NOUN,misgivings,5
37070,NOUN,mishap,4
37071,NOUN,misinformation,1
37072,NOUN,misinterpretation,1
37073,NOUN,misinterpreters,1
37074,NOUN,misnomer,1
37075,NOUN,misogynist,1
37076,NOUN,misplacements,1
37077,NOUN,mispronunciation,1
37078,NOUN,misrepresentation,2
37079,NOUN,misrepresentations,1
37080,NOUN,miss,1
37081,NOUN,misses,1
37082,NOUN,missile,46
37083,NOUN,missile's,1
37084,NOUN,missiles,29
37085,NOUN,missing,1
37086,NOUN,mission,62
37087,NOUN,missionaries,10
37088,NOUN,missionary,10
37089,NOUN,missions,15
37090,NOUN,missive,1
37091,NOUN,misstep,2
37092,NOUN,missy,1
37093,NOUN,mist,11
37094,NOUN,mistake,30
37095,NOUN,mistakes,15
37096,NOUN,mistaking,1
37097,NOUN,mister,3
37098,NOUN,mistletoe,1
37099,NOUN,mistress,5
37100,NOUN,mistrial,2
37101,NOUN,mistrust,4
37102,NOUN,mists,2
37103,NOUN,misunderstanders,1
37104,NOUN,misunderstanding,6
37105,NOUN,misunderstandings,1
37106,NOUN,misuse,3
37107,NOUN,mite-box,1
37108,NOUN,mitigation,1
37109,NOUN,mitre,1
37110,NOUN,mittens,2
37111,NOUN,mix,2
37112,NOUN,mixer,2
37113,NOUN,mixers,1
37114,NOUN,mixing,2
37115,NOUN,mixture,30
37116,NOUN,mixtures,4
37117,NOUN,ml,11
37118,NOUN,ml.,1
37119,NOUN,mm,5
37120,NOUN,mm.,10
37121,NOUN,mob,10
37122,NOUN,mob's,1
37123,NOUN,mobcaps,1
37124,NOUN,mobility,8
37125,NOUN,mobilization,3
37126,NOUN,mobs,4
37127,NOUN,mobsters,1
37128,NOUN,moccasins,2
37129,NOUN,mockery,2
37130,NOUN,modality,1
37131,NOUN,mode,20
37132,NOUN,model,59
37133,NOUN,models,46
37134,NOUN,moderate-income,1
37135,NOUN,moderates,3
37136,NOUN,moderation,3
37137,NOUN,moderator,4
37138,NOUN,modern-dance,1
37139,NOUN,modernism,2
37140,NOUN,modernists,2
37141,NOUN,modernity,6
37142,NOUN,modernization,13
37143,NOUN,modernizing,1
37144,NOUN,moderns,3
37145,NOUN,modes,8
37146,NOUN,modesty,4
37147,NOUN,modicum,2
37148,NOUN,modification,4
37149,NOUN,modifications,5
37150,NOUN,modifier,5
37151,NOUN,modifiers,2
37152,NOUN,modulation,4
37153,NOUN,modulations,1
37154,NOUN,modules,1
37155,NOUN,moire,1
37156,NOUN,moisture,9
37157,NOUN,molar,1
37158,NOUN,molars,1
37159,NOUN,molasses,1
37160,NOUN,mold,42
37161,NOUN,moldboard,1
37162,NOUN,molding,8
37163,NOUN,molds,7
37164,NOUN,mole,3
37165,NOUN,molecule,6
37166,NOUN,molecules,9
37167,NOUN,mollycoddle,1
37168,NOUN,mom,1
37169,NOUN,mom's,1
37170,NOUN,moment,246
37171,NOUN,moment's,5
37172,NOUN,momentoes,1
37173,NOUN,moments,48
37174,NOUN,momentum,14
37175,NOUN,monacle,5
37176,NOUN,monarch,3
37177,NOUN,monasteries,2
37178,NOUN,monastery,2
37179,NOUN,monasticism,1
37180,NOUN,monei,5
37181,NOUN,money,259
37182,NOUN,money's,1
37183,NOUN,money-handling,1
37184,NOUN,money-maker,1
37185,NOUN,money-making,1
37186,NOUN,money-winner,1
37187,NOUN,moneys,2
37188,NOUN,monies,1
37189,NOUN,monitor,1
37190,NOUN,monitoring,4
37191,NOUN,monitors,2
37192,NOUN,monk,13
37193,NOUN,monkey,9
37194,NOUN,monkey-gland,1
37195,NOUN,monkeys,1
37196,NOUN,monks,10
37197,NOUN,mono-iodotyrosine,3
37198,NOUN,monochromes,1
37199,NOUN,monograph,1
37200,NOUN,monographs,1
37201,NOUN,monolith,1
37202,NOUN,monologist,1
37203,NOUN,monologue,3
37204,NOUN,monomer,2
37205,NOUN,monomers,1
37206,NOUN,monopolies,5
37207,NOUN,monopolists,1
37208,NOUN,monopolization,1
37209,NOUN,monopoly,14
37210,NOUN,monosyllable,1
37211,NOUN,monosyllables,2
37212,NOUN,monotony,7
37213,NOUN,monsoon,3
37214,NOUN,monster,5
37215,NOUN,monsters,3
37216,NOUN,monstrosity,3
37217,NOUN,month,130
37218,NOUN,month's,2
37219,NOUN,months,188
37220,NOUN,months',5
37221,NOUN,montmorillonites,1
37222,NOUN,monument,18
37223,NOUN,monumentality,1
37224,NOUN,monuments,8
37225,NOUN,mood,36
37226,NOUN,moods,7
37227,NOUN,moon,48
37228,NOUN,moon's,2
37229,NOUN,mooncursers,1
37230,NOUN,moonlight,13
37231,NOUN,moons,3
37232,NOUN,moontrack,1
37233,NOUN,moors,1
37234,NOUN,mop,1
37235,NOUN,mops,1
37236,NOUN,moraine's,1
37237,NOUN,moral,5
37238,NOUN,morale,16
37239,NOUN,moralist,2
37240,NOUN,moralities,1
37241,NOUN,morality,29
37242,NOUN,morals,6
37243,NOUN,morass,1
37244,NOUN,moratorium,1
37245,NOUN,mores,7
37246,NOUN,morgue,1
37247,NOUN,morning,208
37248,NOUN,morning's,2
37249,NOUN,morning-glory,1
37250,NOUN,mornings,10
37251,NOUN,morphine,1
37252,NOUN,morphology,2
37253,NOUN,morphophonemics,9
37254,NOUN,morrow,2
37255,NOUN,morsel,3
37256,NOUN,morsels,1
37257,NOUN,mortality,8
37258,NOUN,mortals,1
37259,NOUN,mortar,9
37260,NOUN,mortars,1
37261,NOUN,mortgage,16
37262,NOUN,mortgages,5
37263,NOUN,morticians,1
37264,NOUN,mortification,1
37265,NOUN,mos.,1
37266,NOUN,mosaic,3
37267,NOUN,mosaics,1
37268,NOUN,mosque,2
37269,NOUN,mosques,2
37270,NOUN,mosquito,1
37271,NOUN,mosquitoes,1
37272,NOUN,moss,3
37273,NOUN,most-valuable-player,1
37274,NOUN,motel,20
37275,NOUN,motel-keepers,1
37276,NOUN,motel-keeping,1
37277,NOUN,motels,7
37278,NOUN,motet,1
37279,NOUN,motets,1
37280,NOUN,moth,1
37281,NOUN,moth's,1
37282,NOUN,mother,190
37283,NOUN,mother's,34
37284,NOUN,mother-in-law,1
37285,NOUN,mother-introject,1
37286,NOUN,mother-of-pearl,2
37287,NOUN,motherhood,1
37288,NOUN,motherland,1
37289,NOUN,mothers,25
37290,NOUN,mothers',3
37291,NOUN,mothers-in-law,1
37292,NOUN,moths,2
37293,NOUN,motif,8
37294,NOUN,motifs,5
37295,NOUN,motion,54
37296,NOUN,motion-pattern,1
37297,NOUN,motion-picture,2
37298,NOUN,motions,17
37299,NOUN,motivation,11
37300,NOUN,motivations,5
37301,NOUN,motive,18
37302,NOUN,motives,20
37303,NOUN,motor,52
37304,NOUN,motor-car,1
37305,NOUN,motorist,2
37306,NOUN,motorists,4
37307,NOUN,motorists',1
37308,NOUN,motors,7
37309,NOUN,motorscooters,1
37310,NOUN,motto,4
37311,NOUN,mough,1
37312,NOUN,moulding,1
37313,NOUN,mound,8
37314,NOUN,mounds,1
37315,NOUN,mount,6
37316,NOUN,mountain,27
37317,NOUN,mountains,34
37318,NOUN,mountainside,4
37319,NOUN,mountainsides,1
37320,NOUN,mounting,1
37321,NOUN,mountings,1
37322,NOUN,mounts,5
37323,NOUN,mourners,2
37324,NOUN,mouse,8
37325,NOUN,moustache,1
37326,NOUN,mouth,103
37327,NOUN,mouthful,3
37328,NOUN,mouthpiece,7
37329,NOUN,mouthpieces,1
37330,NOUN,mouths,8
37331,NOUN,move,36
37332,NOUN,movement,124
37333,NOUN,movements,46
37334,NOUN,movers,4
37335,NOUN,moves,9
37336,NOUN,movie,29
37337,NOUN,movie-goer,1
37338,NOUN,movie-to-be,1
37339,NOUN,movies,30
37340,NOUN,moving,2
37341,NOUN,mph,2
37342,NOUN,mucilage,1
37343,NOUN,muck,1
37344,NOUN,mucker,1
37345,NOUN,mucosa,5
37346,NOUN,mucus,2
37347,NOUN,mud,31
37348,NOUN,mudguard,1
37349,NOUN,mudslinging,1
37350,NOUN,mudwagon,1
37351,NOUN,muezzin,1
37352,NOUN,muff,1
37353,NOUN,muffins,1
37354,NOUN,muffler,2
37355,NOUN,mug,1
37356,NOUN,muggers,1
37357,NOUN,mugs,2
37358,NOUN,mulatto's,1
37359,NOUN,mulch,6
37360,NOUN,mule,4
37361,NOUN,mules,3
37362,NOUN,mullah,1
37363,NOUN,mulling,1
37364,NOUN,multi-millionaire,1
37365,NOUN,multifigure,1
37366,NOUN,multimillionaire,1
37367,NOUN,multipactor,2
37368,NOUN,multiple-choice,1
37369,NOUN,multiple-purpose,1
37370,NOUN,multiplication,5
37371,NOUN,multiplicity,8
37372,NOUN,multistage,1
37373,NOUN,multitude,3
37374,NOUN,multitudes,2
37375,NOUN,multiversity,1
37376,NOUN,mumble,1
37377,NOUN,mumbo-jumbo,1
37378,NOUN,mummies,1
37379,NOUN,mungus,1
37380,NOUN,municipalities,9
37381,NOUN,municipality,1
37382,NOUN,municipality's,1
37383,NOUN,munitions,3
37384,NOUN,mural,1
37385,NOUN,murder,68
37386,NOUN,murderer,19
37387,NOUN,murderer's,1
37388,NOUN,murderers,5
37389,NOUN,murders,12
37390,NOUN,murmur,2
37391,NOUN,muscle,39
37392,NOUN,musclemen,1
37393,NOUN,muscles,31
37394,NOUN,musculature,1
37395,NOUN,muse,2
37396,NOUN,museum,16
37397,NOUN,museums,10
37398,NOUN,mushroom,2
37399,NOUN,mushrooms,2
37400,NOUN,music,194
37401,NOUN,music-hall,1
37402,NOUN,music-making,1
37403,NOUN,musical,4
37404,NOUN,musicality,1
37405,NOUN,musicals,3
37406,NOUN,musician,23
37407,NOUN,musicians,39
37408,NOUN,musicianship,3
37409,NOUN,musicologists,1
37410,NOUN,musings,1
37411,NOUN,muskadell,1
37412,NOUN,musket,6
37413,NOUN,muskets,3
37414,NOUN,mussels,2
37415,NOUN,must,4
37416,NOUN,mustache,5
37417,NOUN,mustaches,1
37418,NOUN,mustard,17
37419,NOUN,muster,1
37420,NOUN,mustiness,1
37421,NOUN,musts,1
37422,NOUN,mutations,1
37423,NOUN,mutilation,1
37424,NOUN,mutineer,1
37425,NOUN,mutinies,1
37426,NOUN,mutiny,3
37427,NOUN,mutterers,1
37428,NOUN,muttering,1
37429,NOUN,mutton,3
37430,NOUN,mutual-aid,1
37431,NOUN,mutuality,1
37432,NOUN,muzzle,10
37433,NOUN,muzzles,1
37434,NOUN,mycobacteria,1
37435,NOUN,mycology,1
37436,NOUN,myelofibrosis,1
37437,NOUN,myocardium,1
37438,NOUN,myofibrillae,2
37439,NOUN,myofibrils,1
37440,NOUN,myopia,1
37441,NOUN,myosin,1
37442,NOUN,myriad,2
37443,NOUN,myrrh,2
37444,NOUN,myrtle,1
37445,NOUN,mysteries,7
37446,NOUN,mystery,36
37447,NOUN,mystery-story,1
37448,NOUN,mystic,1
37449,NOUN,mysticism,2
37450,NOUN,mysticisms,1
37451,NOUN,mystics,3
