,Type,Word,Count
29400,NOUN,flatiron,1
29401,NOUN,flatland,1
29402,NOUN,flatness,5
29403,NOUN,flats,2
29404,NOUN,flattery,2
29405,NOUN,flatulence,1
29406,NOUN,flatus,2
29407,NOUN,flautist's,1
29408,NOUN,flavor,11
29409,NOUN,flavoring,1
29410,NOUN,flavorings,1
29411,NOUN,flavors,1
29412,NOUN,flaw,3
29413,NOUN,flaws,1
29414,NOUN,flax,3
29415,NOUN,flaxseed,2
29416,NOUN,fleas,2
29417,NOUN,fleawort,1
29418,NOUN,fledgling,1
29419,NOUN,fledglings,1
29420,NOUN,fleet,10
29421,NOUN,fleets,1
29422,NOUN,flesh,40
29423,NOUN,flex,1
29424,NOUN,flexibility,11
29425,NOUN,flick,1
29426,NOUN,flicker,1
29427,NOUN,flicks,1
29428,NOUN,flier,1
29429,NOUN,flies,7
29430,NOUN,flight,35
29431,NOUN,flights,12
29432,NOUN,flimsies,1
29433,NOUN,flint,1
29434,NOUN,flips,1
29435,NOUN,flirtation,1
29436,NOUN,floating-load,1
29437,NOUN,floc,3
29438,NOUN,flocculation,1
29439,NOUN,flock,5
29440,NOUN,floe,1
29441,NOUN,floes,1
29442,NOUN,flood,9
29443,NOUN,flood's,1
29444,NOUN,floodlight,1
29445,NOUN,floods,6
29446,NOUN,floor,127
29447,NOUN,floorboards,3
29448,NOUN,flooring,6
29449,NOUN,floors,10
29450,NOUN,floorshow,1
29451,NOUN,flop,1
29452,NOUN,flora,1
29453,NOUN,florist,1
29454,NOUN,florist's,2
29455,NOUN,flour,6
29456,NOUN,flourish,1
29457,NOUN,flourishes,2
29458,NOUN,flouting,1
29459,NOUN,flow,44
29460,NOUN,flower,14
29461,NOUN,flower's,1
29462,NOUN,flowering,3
29463,NOUN,flowers,43
29464,NOUN,flu,8
29465,NOUN,fluctuations,1
29466,NOUN,fluency,1
29467,NOUN,fluff,1
29468,NOUN,fluid,16
29469,NOUN,fluids,13
29470,NOUN,fluorescein,1
29471,NOUN,fluorescence,10
29472,NOUN,fluoride,2
29473,NOUN,fluorine,1
29474,NOUN,flurry,3
29475,NOUN,flush,4
29476,NOUN,flute,1
29477,NOUN,fluting,1
29478,NOUN,flutist,1
29479,NOUN,flutter,2
29480,NOUN,flux,21
29481,NOUN,fluxes,4
29482,NOUN,fly,10
29483,NOUN,fly-boy,1
29484,NOUN,flyer,2
29485,NOUN,flyers,2
29486,NOUN,flying,3
29487,NOUN,flying-mount,1
29488,NOUN,flyways,1
29489,NOUN,foal,2
29490,NOUN,foals,1
29491,NOUN,foam,32
29492,NOUN,foam's,1
29493,NOUN,foamed-core,1
29494,NOUN,foaming,4
29495,NOUN,foams,19
29496,NOUN,focus,24
29497,NOUN,focusing,1
29498,NOUN,fodder,1
29499,NOUN,foe,8
29500,NOUN,foes,5
29501,NOUN,fog,20
29502,NOUN,fogy,1
29503,NOUN,foibles,1
29504,NOUN,foil,15
29505,NOUN,fold,4
29506,NOUN,folder,1
29507,NOUN,folders,1
29508,NOUN,folds,3
29509,NOUN,foliage,7
29510,NOUN,folk,29
29511,NOUN,folk-lore,1
29512,NOUN,folk-music,1
29513,NOUN,folk-tale,1
29514,NOUN,folklore,17
29515,NOUN,folks,11
29516,NOUN,folks',1
29517,NOUN,folksongs,1
29518,NOUN,follies,1
29519,NOUN,follow-through,1
29520,NOUN,follow-up,2
29521,NOUN,follow-ups,1
29522,NOUN,follower,3
29523,NOUN,followers,16
29524,NOUN,following,16
29525,NOUN,folly,3
29526,NOUN,fondness,4
29527,NOUN,fontanel,1
29528,NOUN,food,103
29529,NOUN,food-preservation,4
29530,NOUN,foods,32
29531,NOUN,foodstuffs,1
29532,NOUN,fool,25
29533,NOUN,fooling,1
29534,NOUN,fools,3
29535,NOUN,foot,58
29536,NOUN,footage,1
29537,NOUN,football,25
29538,NOUN,footballer's,1
29539,NOUN,footballs,1
29540,NOUN,footbridge,1
29541,NOUN,footfall,1
29542,NOUN,footfalls,1
29543,NOUN,foothill,1
29544,NOUN,foothills,1
29545,NOUN,footing,1
29546,NOUN,footnote,3
29547,NOUN,footnotes,1
29548,NOUN,footpath,1
29549,NOUN,footstep,3
29550,NOUN,footsteps,5
29551,NOUN,footstool,1
29552,NOUN,footwear,1
29553,NOUN,for,3
29554,NOUN,forage,3
29555,NOUN,foraging,1
29556,NOUN,foray,1
29557,NOUN,forbears,2
29558,NOUN,force,136
29559,NOUN,force-rate,1
29560,NOUN,forcefulness,1
29561,NOUN,forces,109
29562,NOUN,fords,2
29563,NOUN,fore,3
29564,NOUN,fore-play,1
29565,NOUN,forearm,2
29566,NOUN,forearms,1
29567,NOUN,forebears,1
29568,NOUN,foreboding,3
29569,NOUN,forecast,2
29570,NOUN,forecasters,1
29571,NOUN,forecasting,1
29572,NOUN,forecasts,3
29573,NOUN,forefeet,1
29574,NOUN,forefinger,5
29575,NOUN,forefingers,1
29576,NOUN,foregoing,4
29577,NOUN,foreground,1
29578,NOUN,forehead,15
29579,NOUN,foreheads,2
29580,NOUN,foreign-aid,1
29581,NOUN,foreign-entry-limit,1
29582,NOUN,foreign-policy,2
29583,NOUN,foreigner,3
29584,NOUN,foreigners,6
29585,NOUN,foreknowledge,1
29586,NOUN,foreman,3
29587,NOUN,forepart,1
29588,NOUN,forepaws,1
29589,NOUN,forerunner,1
29590,NOUN,forerunners,1
29591,NOUN,foreshortening,1
29592,NOUN,foresight,3
29593,NOUN,forest,35
29594,NOUN,forestry,1
29595,NOUN,forests,7
29596,NOUN,forethought,1
29597,NOUN,forge,3
29598,NOUN,forgeries,1
29599,NOUN,forgery,1
29600,NOUN,forgetfulness,2
29601,NOUN,forgiveness,7
29602,NOUN,fork,11
29603,NOUN,fork-lift,1
29604,NOUN,forklift,1
29605,NOUN,forks,1
29606,NOUN,form,250
29607,NOUN,form-dictionary,1
29608,NOUN,forma,2
29609,NOUN,formability,1
29610,NOUN,formalism,2
29611,NOUN,formalities,1
29612,NOUN,formality,2
29613,NOUN,format,3
29614,NOUN,formation,32
29615,NOUN,formations,5
29616,NOUN,formats,1
29617,NOUN,formed-tooth,1
29618,NOUN,forms,91
29619,NOUN,formula,40
29620,NOUN,formulae,3
29621,NOUN,formulas,18
29622,NOUN,formulation,13
29623,NOUN,formulations,9
29624,NOUN,fort,7
29625,NOUN,forte,4
29626,NOUN,forte-pianos,1
29627,NOUN,forthcoming,1
29628,NOUN,forthrightness,1
29629,NOUN,forties,4
29630,NOUN,fortifications,2
29631,NOUN,fortitude,3
29632,NOUN,fortress,5
29633,NOUN,fortresses,2
29634,NOUN,forts,4
29635,NOUN,fortune,18
29636,NOUN,fortune-tellers,1
29637,NOUN,fortunes,5
29638,NOUN,forty-niners,1
29639,NOUN,forum,5
29640,NOUN,forums,1
29641,NOUN,fostering,1
29642,NOUN,fouling,2
29643,NOUN,foundation,15
29644,NOUN,foundation's,1
29645,NOUN,foundations,11
29646,NOUN,founder,8
29647,NOUN,founder-conductor,1
29648,NOUN,founder-originator,1
29649,NOUN,founders,2
29650,NOUN,founding,2
29651,NOUN,fountain,10
29652,NOUN,fountain-falls,1
29653,NOUN,fountain-head,1
29654,NOUN,fountainhead,1
29655,NOUN,fountains,3
29656,NOUN,four-o'clock,2
29657,NOUN,four-wheel-drive,1
29658,NOUN,four-wood,1
29659,NOUN,fours,1
29660,NOUN,foursome,1
29661,NOUN,fourth-century,1
29662,NOUN,fourth-class,1
29663,NOUN,fourth-down,1
29664,NOUN,fourth-flight,1
29665,NOUN,fowl,1
29666,NOUN,fox,4
29667,NOUN,fox's,1
29668,NOUN,fox-hounds,1
29669,NOUN,fox-terrier,1
29670,NOUN,foxholes,2
29671,NOUN,foyer,3
29672,NOUN,fps,1
29673,NOUN,fracases,1
29674,NOUN,fraction,15
29675,NOUN,fractionation,2
29676,NOUN,fractions,17
29677,NOUN,fracture,1
29678,NOUN,fractures,1
29679,NOUN,fragment,3
29680,NOUN,fragmentation,4
29681,NOUN,fragments,9
29682,NOUN,fragrance,6
29683,NOUN,fragrances,1
29684,NOUN,frambesia,1
29685,NOUN,frame,55
29686,NOUN,framer,1
29687,NOUN,frames,20
29688,NOUN,framework,9
29689,NOUN,framing,4
29690,NOUN,franc,1
29691,NOUN,franchise,5
29692,NOUN,franchises,1
29693,NOUN,francs,3
29694,NOUN,frangipani,1
29695,NOUN,frank,3
29696,NOUN,frankfurter,6
29697,NOUN,frankfurters,5
29698,NOUN,frankness,3
29699,NOUN,franks,7
29700,NOUN,franks-in-buns,1
29701,NOUN,fraternisation,1
29702,NOUN,fraternities,1
29703,NOUN,fraternity,5
29704,NOUN,fraud,5
29705,NOUN,frauds,4
29706,NOUN,fray,1
29707,NOUN,freak,4
29708,NOUN,freaks,2
29709,NOUN,freckles,2
29710,NOUN,free-drink,1
29711,NOUN,free-holders,1
29712,NOUN,free-lance,2
29713,NOUN,free-world,1
29714,NOUN,freedmen,3
29715,NOUN,freedom,98
29716,NOUN,freedom's,2
29717,NOUN,freedoms,2
29718,NOUN,freeholders,2
29719,NOUN,freeman,1
29720,NOUN,freethinkers,1
29721,NOUN,freeway,4
29722,NOUN,freeways,4
29723,NOUN,freeze,1
29724,NOUN,freeze-out,1
29725,NOUN,freezer,1
29726,NOUN,freezers,1
29727,NOUN,freight,19
29728,NOUN,freight's,1
29729,NOUN,freight-car,1
29730,NOUN,freighter,4
29731,NOUN,freighters,1
29732,NOUN,frenzy,6
29733,NOUN,frequencies,28
29734,NOUN,frequency,15
29735,NOUN,frequency-modulation,1
29736,NOUN,fresco,6
29737,NOUN,frescoes,3
29738,NOUN,frescoing,1
29739,NOUN,frescos,1
29740,NOUN,freshman,6
29741,NOUN,freshmen,3
29742,NOUN,freshness,4
29743,NOUN,friction,14
29744,NOUN,frictions,1
29745,NOUN,friend,93
29746,NOUN,friend's,2
29747,NOUN,friendliness,3
29748,NOUN,friends,115
29749,NOUN,friendship,24
29750,NOUN,friendships,4
29751,NOUN,frieze,9
29752,NOUN,friezes,1
29753,NOUN,fright,2
29754,NOUN,frills,3
29755,NOUN,fringe,13
29756,NOUN,fritters,1
29757,NOUN,frivolity,2
29758,NOUN,frock,2
29759,NOUN,frog-haiku,1
29760,NOUN,frogs,1
29761,NOUN,frolic,1
29762,NOUN,front,116
29763,NOUN,front-line,2
29764,NOUN,front-page,1
29765,NOUN,frontage,5
29766,NOUN,frontier,21
29767,NOUN,frontiers,3
29768,NOUN,frontiersmen,2
29769,NOUN,fronts,5
29770,NOUN,frost,2
29771,NOUN,frostbite,2
29772,NOUN,frosting,1
29773,NOUN,froth,1
29774,NOUN,frugality,2
29775,NOUN,fruit,24
29776,NOUN,fruitfulness,1
29777,NOUN,fruition,2
29778,NOUN,fruits,10
29779,NOUN,frustration,9
29780,NOUN,frustrations,4
29781,NOUN,ft,1
29782,NOUN,ft.,7
29783,NOUN,fuchsia,1
29784,NOUN,fucks,1
29785,NOUN,fuel,16
29786,NOUN,fueloil,2
29787,NOUN,fugitive,2
29788,NOUN,fugitives,1
29789,NOUN,fulfillment,10
29790,NOUN,full,1
29791,NOUN,full-dress,1
29792,NOUN,full-of-the-moon,1
29793,NOUN,full-sisters,1
29794,NOUN,fullback,2
29795,NOUN,fullbacking,1
29796,NOUN,fullness,3
29797,NOUN,fumble,1
29798,NOUN,fumed-oak,2
29799,NOUN,fumes,3
29800,NOUN,fun,38
29801,NOUN,function,86
29802,NOUN,functional,1
29803,NOUN,functionalism,1
29804,NOUN,functionary,1
29805,NOUN,functioning,5
29806,NOUN,functions,33
29807,NOUN,fund,37
29808,NOUN,fund's,3
29809,NOUN,fund-raiser,1
29810,NOUN,fund-raisers,1
29811,NOUN,fund-raising,4
29812,NOUN,fundamentalism,1
29813,NOUN,fundamentalist,2
29814,NOUN,fundamentals,3
29815,NOUN,funds,73
29816,NOUN,funeral,17
29817,NOUN,funeral-accessories,1
29818,NOUN,funerals,1
29819,NOUN,fungicides,1
29820,NOUN,fungus,1
29821,NOUN,fur,8
29822,NOUN,furlongs,1
29823,NOUN,furlough,2
29824,NOUN,furnace,10
29825,NOUN,furnace's,1
29826,NOUN,furnishing,2
29827,NOUN,furnishings,6
29828,NOUN,furniture,28
29829,NOUN,furor,2
29830,NOUN,furrow,5
29831,NOUN,furrows,1
29832,NOUN,furs,4
29833,NOUN,fury,13
29834,NOUN,fuse,3
29835,NOUN,fuselage,1
29836,NOUN,fuses,3
29837,NOUN,fusillades,1
29838,NOUN,fusion,9
29839,NOUN,fuss,2
29840,NOUN,futility,7
29841,NOUN,future,110
29842,NOUN,fuzz,3
29843,NOUN,f{t},8
29844,NOUN,g,2
29845,NOUN,g-p,1
29846,NOUN,gab,1
29847,NOUN,gabble,1
29848,NOUN,gable,1
29849,NOUN,gadfly,2
29850,NOUN,gadget,4
29851,NOUN,gadgetry,1
29852,NOUN,gadgets,5
29853,NOUN,gag,4
29854,NOUN,gage,2
29855,NOUN,gages,1
29856,NOUN,gaggle,1
29857,NOUN,gags,2
29858,NOUN,gaiety,8
29859,NOUN,gain,36
29860,NOUN,gainer,1
29861,NOUN,gainers,1
29862,NOUN,gaining,1
29863,NOUN,gains,15
29864,NOUN,gait,6
29865,NOUN,gaiters,1
29866,NOUN,gal,2
29867,NOUN,gala,2
29868,NOUN,galaxies,4
29869,NOUN,galaxy,1
29870,NOUN,gale,2
29871,NOUN,gall,7
29872,NOUN,gallantry,3
29873,NOUN,gallants,1
29874,NOUN,gallbladder,1
29875,NOUN,galleries,1
29876,NOUN,gallery,16
29877,NOUN,galley,2
29878,NOUN,galleys,4
29879,NOUN,gallium,2
29880,NOUN,gallon,4
29881,NOUN,gallonage,1
29882,NOUN,gallons,5
29883,NOUN,gallop,2
29884,NOUN,gallows,2
29885,NOUN,galls,1
29886,NOUN,gallstone,1
29887,NOUN,gallstones,1
29888,NOUN,gals,1
29889,NOUN,galvanism,1
29890,NOUN,gambit,1
29891,NOUN,gamble,1
29892,NOUN,gambler-politician,1
29893,NOUN,gamblers,4
29894,NOUN,gambles,1
29895,NOUN,gambling,1
29896,NOUN,game,96
29897,NOUN,game's,4
29898,NOUN,game-management,1
29899,NOUN,gamebird,1
29900,NOUN,games,42
29901,NOUN,gaming-card,2
29902,NOUN,gamma,4
29903,NOUN,gamut,3
29904,NOUN,gang,18
29905,NOUN,gang's,1
29906,NOUN,gangland,1
29907,NOUN,gangs,5
29908,NOUN,gangster,1
29909,NOUN,gangsters,4
29910,NOUN,gantlet,2
29911,NOUN,gap,9
29912,NOUN,gaps,1
29913,NOUN,gapt,6
29914,NOUN,garage,17
29915,NOUN,garages,4
29916,NOUN,garb,3
29917,NOUN,garbage,7
29918,NOUN,garden,37
29919,NOUN,gardener,3
29920,NOUN,gardenia,1
29921,NOUN,gardenias,1
29922,NOUN,gardens,16
29923,NOUN,gargle,1
29924,NOUN,garishness,1
29925,NOUN,garland,1
29926,NOUN,garlic,2
29927,NOUN,garment,5
29928,NOUN,garments,5
29929,NOUN,garnet,1
29930,NOUN,garrison,2
29931,NOUN,garter,1
29932,NOUN,gas,73
29933,NOUN,gas-glass,1
29934,NOUN,gases,5
29935,NOUN,gashes,1
29936,NOUN,gasket,2
29937,NOUN,gaskets,1
29938,NOUN,gasoline,9
29939,NOUN,gasp,2
29940,NOUN,gasps,3
29941,NOUN,gasser,1
29942,NOUN,gassings,1
29943,NOUN,gastrocnemius,4
29944,NOUN,gastronomy,1
29945,NOUN,gate,27
29946,NOUN,gates,11
29947,NOUN,gateway,1
29948,NOUN,gateways,1
29949,NOUN,gathering,12
29950,NOUN,gathering-in,1
29951,NOUN,gatherings,6
29952,NOUN,gaucheries,1
29953,NOUN,gauge,7
29954,NOUN,gauntlet,2
29955,NOUN,gauss,1
29956,NOUN,gauze,1
29957,NOUN,gavottes,1
29958,NOUN,gayety,1
29959,NOUN,gaze,6
29960,NOUN,gazelle,1
29961,NOUN,gazer,1
29962,NOUN,gear,22
29963,NOUN,gear-sets,1
29964,NOUN,gears,1
29965,NOUN,geeing,1
29966,NOUN,geese,2
29967,NOUN,gel,1
29968,NOUN,gelding,4
29969,NOUN,geldings,1
29970,NOUN,gem,4
29971,NOUN,gems,2
29972,NOUN,gender,2
29973,NOUN,genders,1
29974,NOUN,genealogies,1
29975,NOUN,general,16
29976,NOUN,general's,2
29977,NOUN,generalists,2
29978,NOUN,generalities,1
29979,NOUN,generality,2
29980,NOUN,generalization,4
29981,NOUN,generalizations,6
29982,NOUN,generals,9
29983,NOUN,generation,43
29984,NOUN,generation's,1
29985,NOUN,generations,16
29986,NOUN,generator,13
29987,NOUN,generators,8
29988,NOUN,generosity,7
29989,NOUN,genesis,2
29990,NOUN,geneticist,1
29991,NOUN,genie,1
29992,NOUN,genii,1
29993,NOUN,genius,15
29994,NOUN,geniuses,1
29995,NOUN,genre,2
29996,NOUN,gentian,1
29997,NOUN,gentians,1
29998,NOUN,gentile,1
29999,NOUN,gentility,3
30000,NOUN,gentleman,16
30001,NOUN,gentlemen,18
30002,NOUN,gentleness,1
30003,NOUN,geochemistry,2
30004,NOUN,geographers,1
30005,NOUN,geography,4
30006,NOUN,geologist,2
30007,NOUN,geologists,3
30008,NOUN,geology,2
30009,NOUN,geometry,9
30010,NOUN,germ,2
30011,NOUN,germanium,6
30012,NOUN,germs,1
30013,NOUN,gesture,24
30014,NOUN,gestures,5
30015,NOUN,get-together,2
30016,NOUN,getaway,1
30017,NOUN,getting,2
30018,NOUN,gherkins,1
30019,NOUN,ghetto,9
30020,NOUN,ghettos,4
30021,NOUN,ghost,8
30022,NOUN,ghosts,4
30023,NOUN,ghoul,1
30024,NOUN,ghouls,2
30025,NOUN,giant,6
30026,NOUN,giants,9
30027,NOUN,gibbet,1
30028,NOUN,gibe,1
30029,NOUN,gibes,1
30030,NOUN,giblet,1
30031,NOUN,gift,29
30032,NOUN,gifts,9
30033,NOUN,giggles,3
30034,NOUN,gilt,1
30035,NOUN,gin,14
30036,NOUN,ginger,2
30037,NOUN,gingham,2
30038,NOUN,ginkgo,1
30039,NOUN,ginmill,2
30040,NOUN,gins,1
30041,NOUN,girders,1
30042,NOUN,girdle,2
30043,NOUN,girl,171
30044,NOUN,girl's,8
30045,NOUN,girl-friend,1
30046,NOUN,girlie,1
30047,NOUN,girls,118
30048,NOUN,girth,1
30049,NOUN,gist,1
30050,NOUN,give,2
30051,NOUN,give-and-take,1
30052,NOUN,giveaway,4
30053,NOUN,giveaways,3
30054,NOUN,givenness,1
30055,NOUN,giving,1
30056,NOUN,glacier,1
30057,NOUN,glaciers,1
30058,NOUN,gladness,1
30059,NOUN,glamor,3
30060,NOUN,glamour,2
30061,NOUN,glance,22
30062,NOUN,glances,2
30063,NOUN,gland,6
30064,NOUN,glanders,1
30065,NOUN,glands,5
30066,NOUN,glare,4
30067,NOUN,glass,72
30068,NOUN,glass-bottom,1
30069,NOUN,glass-fiber,1
30070,NOUN,glasses,20
30071,NOUN,glaucoma,1
30072,NOUN,glaze,8
30073,NOUN,glazes,2
30074,NOUN,gleam,3
30075,NOUN,glee-club,1
30076,NOUN,glen,1
30077,NOUN,gliders,1
30078,NOUN,glimmer,3
30079,NOUN,glimpse,15
30080,NOUN,glimpses,3
30081,NOUN,glint,2
30082,NOUN,glissade,1
30083,NOUN,glisten,2
30084,NOUN,glitter,3
30085,NOUN,glob-flakes,1
30086,NOUN,globe,9
30087,NOUN,globes,1
30088,NOUN,globetrotter,1
30089,NOUN,globigii,1
30090,NOUN,globulin,3
30091,NOUN,globulins,1
30092,NOUN,gloom,10
30093,NOUN,glories,3
30094,NOUN,glory,13
30095,NOUN,gloss,1
30096,NOUN,glossary,1
30097,NOUN,glottochronology,1
30098,NOUN,glove,8
30099,NOUN,glover,1
30100,NOUN,gloves,6
30101,NOUN,glow,11
30102,NOUN,glue,6
30103,NOUN,gluttons,1
30104,NOUN,glycerin,2
30105,NOUN,glycerine,3
30106,NOUN,glycerol,1
30107,NOUN,glycol,2
30108,NOUN,glycols,1
30109,NOUN,gm,1
30110,NOUN,gm.,10
30111,NOUN,gnomes,1
30112,NOUN,gnomon,1
30113,NOUN,go-go-go,1
30114,NOUN,goal,47
30115,NOUN,goal-line,1
30116,NOUN,goal-values,1
30117,NOUN,goals,24
30118,NOUN,goat,5
30119,NOUN,goat's,1
30120,NOUN,gobbledygook,1
30121,NOUN,god,10
30122,NOUN,goddess,3
30123,NOUN,godliness,1
30124,NOUN,gods,9
30125,NOUN,godsend,2
30126,NOUN,going,3
30127,NOUN,going-over,2
30128,NOUN,goings,1
30129,NOUN,goitre,3
30130,NOUN,goitrogen,2
30131,NOUN,goitrogens,1
30132,NOUN,gold,30
30133,NOUN,gold-wire,1
30134,NOUN,goldfish,1
30135,NOUN,goldsmith,1
30136,NOUN,golf,22
30137,NOUN,golf's,2
30138,NOUN,golfer,1
30139,NOUN,golfers,2
30140,NOUN,good,40
30141,NOUN,good-by,1
30142,NOUN,good-will,1
30143,NOUN,goodbye,1
30144,NOUN,goodness,14
30145,NOUN,goodness',1
30146,NOUN,goods,46
30147,NOUN,goose,2
30148,NOUN,gorge,1
30149,NOUN,gospel,8
30150,NOUN,gossamer,1
30151,NOUN,gossip,12
30152,NOUN,gourd,1
30153,NOUN,gourmet,1
30154,NOUN,gourmet's,1
30155,NOUN,gourmets,1
30156,NOUN,gout,2
30157,NOUN,governess,2
30158,NOUN,government,223
30159,NOUN,government's,5
30160,NOUN,governments,38
30161,NOUN,governor,33
30162,NOUN,governor's,7
30163,NOUN,governors,5
30164,NOUN,gown,14
30165,NOUN,gowns,2
30166,NOUN,gpd,1
30167,NOUN,grab,2
30168,NOUN,grabbing,1
30169,NOUN,grabs,2
30170,NOUN,grace,26
30171,NOUN,graces,4
30172,NOUN,grad,1
30173,NOUN,gradations,2
30174,NOUN,grade,27
30175,NOUN,grade-A,1
30176,NOUN,grade-equivalent,1
30177,NOUN,grade-equivalents,1
30178,NOUN,grader,1
30179,NOUN,grades,16
30180,NOUN,gradient,13
30181,NOUN,gradients,4
30182,NOUN,grads,2
30183,NOUN,gradualist,1
30184,NOUN,graduate,15
30185,NOUN,graduates,12
30186,NOUN,graduating,1
30187,NOUN,graduation,10
30188,NOUN,graffiti,1
30189,NOUN,graham,2
30190,NOUN,grain,20
30191,NOUN,grain-storage,1
30192,NOUN,graining,1
30193,NOUN,grains,13
30194,NOUN,gram,9
30195,NOUN,grammar,3
30196,NOUN,grammarians,1
30197,NOUN,grams,12
30198,NOUN,gran'dad,1
30199,NOUN,granary,1
30200,NOUN,grand-daughter,2
30201,NOUN,grandchildren,5
30202,NOUN,granddaughter,2
30203,NOUN,grandeur,6
30204,NOUN,grandfather,9
30205,NOUN,grandfathers,1
30206,NOUN,grandma,1
30207,NOUN,grandmother,7
30208,NOUN,grandmother's,1
30209,NOUN,grandmothers,1
30210,NOUN,grandparents,1
30211,NOUN,grandson,2
30212,NOUN,grandstand,1
30213,NOUN,granite,2
30214,NOUN,grant,14
30215,NOUN,grant-in-aid,3
30216,NOUN,granting,1
30217,NOUN,grants,14
30218,NOUN,grants-in-aid,1
30219,NOUN,granules,1
30220,NOUN,grape,2
30221,NOUN,grape-arbor,2
30222,NOUN,grapefruit,1
30223,NOUN,grapes,4
30224,NOUN,grapevine,3
30225,NOUN,grapevines,1
30226,NOUN,graph,13
30227,NOUN,graphite,5
30228,NOUN,graphs,1
30229,NOUN,grappling,1
30230,NOUN,grasp,5
30231,NOUN,grass,40
30232,NOUN,grass-roots,1
30233,NOUN,grassers,1
30234,NOUN,grasses,1
30235,NOUN,grassfire,1
30236,NOUN,grasshoppers,3
30237,NOUN,grate,2
30238,NOUN,gratification,4
30239,NOUN,grating,1
30240,NOUN,gratings,1
30241,NOUN,gratitude,8
30242,NOUN,grave,11
30243,NOUN,gravel,6
30244,NOUN,graves,5
30245,NOUN,gravestone,1
30246,NOUN,graveyard,6
30247,NOUN,graveyards,1
30248,NOUN,gravitation,3
30249,NOUN,gravity,4
30250,NOUN,gravy,3
30251,NOUN,gray,5
30252,NOUN,gray-backs,1
30253,NOUN,graybeard,1
30254,NOUN,graybeards,1
30255,NOUN,grazer,1
30256,NOUN,grease,7
30257,NOUN,greases,2
30258,NOUN,great-grandfather,2
30259,NOUN,great-grandmother,1
30260,NOUN,great-grandson,1
30261,NOUN,greatcoat,2
30262,NOUN,greatness,8
30263,NOUN,greed,3
30264,NOUN,green,16
30265,NOUN,greenhouse,2
30266,NOUN,greenhouses,1
30267,NOUN,greens,4
30268,NOUN,greensward,1
30269,NOUN,greenware,1
30270,NOUN,greeting,3
30271,NOUN,greetings,3
30272,NOUN,grenade,2
30273,NOUN,grenades,5
30274,NOUN,grey,1
30275,NOUN,grief,8
30276,NOUN,grievance,3
30277,NOUN,grievances,3
30278,NOUN,grill,8
30279,NOUN,grille,2
30280,NOUN,grille-route,1
30281,NOUN,grillework,1
30282,NOUN,grillwork,1
30283,NOUN,grimace,1
30284,NOUN,grimness,1
30285,NOUN,grin,11
30286,NOUN,grinders,3
30287,NOUN,grinding,1
30288,NOUN,grindings,1
30289,NOUN,grins,1
30290,NOUN,grip,18
30291,NOUN,gripes,1
30292,NOUN,grips,6
30293,NOUN,gristmill,1
30294,NOUN,grit,1
30295,NOUN,grits,1
30296,NOUN,grizzly,1
30297,NOUN,groan,1
30298,NOUN,grocer's,1
30299,NOUN,grocers,1
30300,NOUN,grocery,5
30301,NOUN,groin,2
30302,NOUN,grokking,2
30303,NOUN,groom,4
30304,NOUN,groove,1
30305,NOUN,grooves,3
30306,NOUN,gross,3
30307,NOUN,grotesques,1
30308,NOUN,grottoes,1
30309,NOUN,ground,147
30310,NOUN,ground-glass,1
30311,NOUN,ground-level,1
30312,NOUN,ground-swell,1
30313,NOUN,ground-truck,1
30314,NOUN,grounder,1
30315,NOUN,grounds,43
30316,NOUN,groundwave,4
30317,NOUN,groundwork,2
30318,NOUN,group,297
30319,NOUN,group's,1
30320,NOUN,groupings,8
30321,NOUN,groups,93
30322,NOUN,grove,5
30323,NOUN,groves,3
30324,NOUN,growers,2
30325,NOUN,growers',1
30326,NOUN,growing,1
30327,NOUN,growing-waiting,1
30328,NOUN,growl,4
30329,NOUN,grownups,2
30330,NOUN,grownups',1
30331,NOUN,growth,125
30332,NOUN,growths,1
30333,NOUN,grub,2
30334,NOUN,grubs,1
30335,NOUN,grudge,5
30336,NOUN,grudges,2
30337,NOUN,grumble,1
30338,NOUN,grunt,1
30339,NOUN,grunting,1
30340,NOUN,guar,1
30341,NOUN,guarantee,5
30342,NOUN,guarantees,3
30343,NOUN,guard,21
30344,NOUN,guard's,4
30345,NOUN,guard-room,1
30346,NOUN,guardedness,1
30347,NOUN,guardhouse,1
30348,NOUN,guardian,3
30349,NOUN,guardians,4
30350,NOUN,guards,15
30351,NOUN,guerilla,1
30352,NOUN,guerrilla,12
30353,NOUN,guerrillas,12
30354,NOUN,guess,3
30355,NOUN,guesses,2
30356,NOUN,guest,25
30357,NOUN,guests,47
30358,NOUN,guests',1
30359,NOUN,guffaws,1
30360,NOUN,guidance,31
30361,NOUN,guide,14
30362,NOUN,guide's,1
30363,NOUN,guidebook,2
30364,NOUN,guidelines,1
30365,NOUN,guides,5
30366,NOUN,guild,3
30367,NOUN,guile,1
30368,NOUN,guilt,27
30369,NOUN,guiltiness,1
30370,NOUN,guinea,1
30371,NOUN,guise,6
30372,NOUN,guises,1
30373,NOUN,guitar,16
30374,NOUN,guitarist,1
30375,NOUN,guitars,2
30376,NOUN,gulf,4
30377,NOUN,gull,1
30378,NOUN,gullet,1
30379,NOUN,gulley,1
30380,NOUN,gullies,1
30381,NOUN,gully,1
30382,NOUN,gulp,2
30383,NOUN,gulps,1
30384,NOUN,gum,11
30385,NOUN,gumption,1
30386,NOUN,gums,2
